,Problem,Alg_name,Iteration,Evaluations,Objectives,n_variables,xl,xu,exec_time,approx_nadir,solutions_shape,pop_size,path,image_location
248,SK2_TYPO,NSGA3,100,4000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],0.5643706321716309,[13.97017408  0.17036994],49,40,/home/582/ow6835/MOOP/Result/SK2_TYPO/NSGA3_SK2_TYPO_4/SK2_TYPO_NSGA3_Iteration-100_Obj-2_Var-4.0c6bb938-bd2a-4fcc-b2f1-725ba5611219,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/NSGA3_SK2_TYPOVar-4/SK2_TYPO_NSGA3_Iteration-100_Obj-2_Var-4_Pop_size40
249,SK2_TYPO,NSGA3,200,8000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],1.0790860652923584,[13.20975796  0.08923565],52,40,/home/582/ow6835/MOOP/Result/SK2_TYPO/NSGA3_SK2_TYPO_4/SK2_TYPO_NSGA3_Iteration-200_Obj-2_Var-4.7b4c2340-d00c-4ab7-97db-d9f0890e3c3d,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/NSGA3_SK2_TYPOVar-4/SK2_TYPO_NSGA3_Iteration-200_Obj-2_Var-4_Pop_size40
250,SK2_TYPO,NSGA3,100,20000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],2.0212738513946533,[15.91222338 -0.13585768],221,200,/home/582/ow6835/MOOP/Result/SK2_TYPO/NSGA3_SK2_TYPO_4/SK2_TYPO_NSGA3_Iteration-100_Obj-2_Var-4.3c6c7799-acad-40d5-9829-73c11d13b862,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/NSGA3_SK2_TYPOVar-4/SK2_TYPO_NSGA3_Iteration-100_Obj-2_Var-4_Pop_size200
251,SK2_TYPO,NSGA3,200,20000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],2.198584079742432,[16.08921575  0.0185206 ],122,100,/home/582/ow6835/MOOP/Result/SK2_TYPO/NSGA3_SK2_TYPO_4/SK2_TYPO_NSGA3_Iteration-200_Obj-2_Var-4.a88c320c-fd6b-4f8e-8b67-913bc22dbd45,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/NSGA3_SK2_TYPOVar-4/SK2_TYPO_NSGA3_Iteration-200_Obj-2_Var-4_Pop_size100
252,SK2,RNSGA2,1000,40000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],8.105735063552856,[-1.04492749  0.54013897],40,40,/home/582/ow6835/MOOP/Result/SK2/RNSGA2_SK2_4/SK2_RNSGA2_Iteration-1000_Obj-2_Var-4.30a354ad-a901-4828-8430-9affa19cabd8,/home/582/ow6835/MOOP/Result/Images/SK2/RNSGA2_SK2Var-4/SK2_RNSGA2_Iteration-1000_Obj-2_Var-4_Pop_size40
253,SK2_TYPO,NSGA2,1000,200000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],18.44121026992798,[16.60403799  0.43133954],200,200,/home/582/ow6835/MOOP/Result/SK2_TYPO/NSGA2_SK2_TYPO_4/SK2_TYPO_NSGA2_Iteration-1000_Obj-2_Var-4.4b372221-ad57-40d0-a7d1-b4d17911df89,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/NSGA2_SK2_TYPOVar-4/SK2_TYPO_NSGA2_Iteration-1000_Obj-2_Var-4_Pop_size200
254,SK2,RNSGA2,1000,100000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],18.690316915512085,[1.50848044 0.61548791],100,100,/home/582/ow6835/MOOP/Result/SK2/RNSGA2_SK2_4/SK2_RNSGA2_Iteration-1000_Obj-2_Var-4.8c481ec8-25f8-40ba-b1f3-9e674e112128,/home/582/ow6835/MOOP/Result/Images/SK2/RNSGA2_SK2Var-4/SK2_RNSGA2_Iteration-1000_Obj-2_Var-4_Pop_size100
255,SK2_TYPO,AGNOMEN,100,10000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],2.3664445877075195,[16.2758647   0.39002256],100,40,/home/582/ow6835/MOOP/Result/SK2_TYPO/AGNOMEN_SK2_TYPO_4/SK2_TYPO_AGNOMEN_Iteration-100_Obj-2_Var-4.6405115c-4c98-458e-9bd7-42cc41fd7b51,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/AGNOMEN_SK2_TYPOVar-4/SK2_TYPO_AGNOMEN_Iteration-100_Obj-2_Var-4_Pop_size40
256,SK2,RNSGA2,500,100000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],23.98338270187378,[15.09907622  0.61506936],200,200,/home/582/ow6835/MOOP/Result/SK2/RNSGA2_SK2_4/SK2_RNSGA2_Iteration-500_Obj-2_Var-4.f5b81ab3-2e00-442c-a0fd-b3d0a29d3ff0,/home/582/ow6835/MOOP/Result/Images/SK2/RNSGA2_SK2Var-4/SK2_RNSGA2_Iteration-500_Obj-2_Var-4_Pop_size200
257,SK2_TYPO,NSGA3,500,20000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],3.001992702484131,[11.09846888 -0.21653263],51,40,/home/582/ow6835/MOOP/Result/SK2_TYPO/NSGA3_SK2_TYPO_4/SK2_TYPO_NSGA3_Iteration-500_Obj-2_Var-4.913a1b20-2b89-4711-bde1-f72563b5af2d,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/NSGA3_SK2_TYPOVar-4/SK2_TYPO_NSGA3_Iteration-500_Obj-2_Var-4_Pop_size40
258,SK2_TYPO,NSGA3,200,40000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],4.263723611831665,[14.3636332   0.07958192],214,200,/home/582/ow6835/MOOP/Result/SK2_TYPO/NSGA3_SK2_TYPO_4/SK2_TYPO_NSGA3_Iteration-200_Obj-2_Var-4.bba02661-58da-4786-a29d-2dccbc4394e1,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/NSGA3_SK2_TYPOVar-4/SK2_TYPO_NSGA3_Iteration-200_Obj-2_Var-4_Pop_size200
259,SK2_TYPO,AGNOMEN,100,10000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],2.292486429214477,[16.2758647   0.39002256],100,200,/home/582/ow6835/MOOP/Result/SK2_TYPO/AGNOMEN_SK2_TYPO_4/SK2_TYPO_AGNOMEN_Iteration-100_Obj-2_Var-4.1b8b962a-d319-4b1d-8a63-a7879ed9e081,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/AGNOMEN_SK2_TYPOVar-4/SK2_TYPO_AGNOMEN_Iteration-100_Obj-2_Var-4_Pop_size200
260,SK2_TYPO,AGNOMEN,100,10000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],2.258551597595215,[16.2758647   0.39002256],100,100,/home/582/ow6835/MOOP/Result/SK2_TYPO/AGNOMEN_SK2_TYPO_4/SK2_TYPO_AGNOMEN_Iteration-100_Obj-2_Var-4.0a8f7907-b110-4169-a372-cd441b6379eb,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/AGNOMEN_SK2_TYPOVar-4/SK2_TYPO_AGNOMEN_Iteration-100_Obj-2_Var-4_Pop_size100
261,SK2_TYPO,AGNOMEN,200,20000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],4.685283899307251,[16.71428895  0.4373895 ],100,40,/home/582/ow6835/MOOP/Result/SK2_TYPO/AGNOMEN_SK2_TYPO_4/SK2_TYPO_AGNOMEN_Iteration-200_Obj-2_Var-4.693db209-feff-45d0-8979-4f735b381d42,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/AGNOMEN_SK2_TYPOVar-4/SK2_TYPO_AGNOMEN_Iteration-200_Obj-2_Var-4_Pop_size40
262,SK2_TYPO,AGNOMEN,200,20000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],4.888260364532471,[16.71428895  0.4373895 ],100,100,/home/582/ow6835/MOOP/Result/SK2_TYPO/AGNOMEN_SK2_TYPO_4/SK2_TYPO_AGNOMEN_Iteration-200_Obj-2_Var-4.649e2797-e2d6-4788-a04b-d4bb38562b0d,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/AGNOMEN_SK2_TYPOVar-4/SK2_TYPO_AGNOMEN_Iteration-200_Obj-2_Var-4_Pop_size100
263,SK2_TYPO,AGNOMEN,200,20000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],4.828654527664185,[16.71428895  0.4373895 ],100,200,/home/582/ow6835/MOOP/Result/SK2_TYPO/AGNOMEN_SK2_TYPO_4/SK2_TYPO_AGNOMEN_Iteration-200_Obj-2_Var-4.30c5cdfa-3bb8-40fb-8d25-32c880c5604f,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/AGNOMEN_SK2_TYPOVar-4/SK2_TYPO_AGNOMEN_Iteration-200_Obj-2_Var-4_Pop_size200
264,SK2_TYPO,NSGA3,500,50000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],6.452535152435303,[18.44216034 -0.31766896],119,100,/home/582/ow6835/MOOP/Result/SK2_TYPO/NSGA3_SK2_TYPO_4/SK2_TYPO_NSGA3_Iteration-500_Obj-2_Var-4.cf1e63b3-8d5d-4323-972b-c2cb6449d88f,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/NSGA3_SK2_TYPOVar-4/SK2_TYPO_NSGA3_Iteration-500_Obj-2_Var-4_Pop_size100
265,SK2_TYPO,RNSGA2,100,10000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],1.702498435974121,[-0.25950999  0.4405123 ],100,100,/home/582/ow6835/MOOP/Result/SK2_TYPO/RNSGA2_SK2_TYPO_4/SK2_TYPO_RNSGA2_Iteration-100_Obj-2_Var-4.c7c25933-d3b4-4a07-b56b-d1a93c9f06ce,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/RNSGA2_SK2_TYPOVar-4/SK2_TYPO_RNSGA2_Iteration-100_Obj-2_Var-4_Pop_size100
266,SK2_TYPO,RNSGA2,200,8000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],1.6193432807922363,[-0.32263852  0.40599028],40,40,/home/582/ow6835/MOOP/Result/SK2_TYPO/RNSGA2_SK2_TYPO_4/SK2_TYPO_RNSGA2_Iteration-200_Obj-2_Var-4.03c276b6-cc2f-4e41-84ca-07acaa8256d6,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/RNSGA2_SK2_TYPOVar-4/SK2_TYPO_RNSGA2_Iteration-200_Obj-2_Var-4_Pop_size40
267,SK2_TYPO,RNSGA2,100,4000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],0.7694401741027832,[1.47648388 0.31064748],40,40,/home/582/ow6835/MOOP/Result/SK2_TYPO/RNSGA2_SK2_TYPO_4/SK2_TYPO_RNSGA2_Iteration-100_Obj-2_Var-4.ab6cfc16-3689-436b-a561-67862a143ce6,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/RNSGA2_SK2_TYPOVar-4/SK2_TYPO_RNSGA2_Iteration-100_Obj-2_Var-4_Pop_size40
268,SK2_TYPO,NSGA3,500,100000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],11.969770193099976,[14.66557977  0.21961506],220,200,/home/582/ow6835/MOOP/Result/SK2_TYPO/NSGA3_SK2_TYPO_4/SK2_TYPO_NSGA3_Iteration-500_Obj-2_Var-4.3dd1d3b0-ac4d-48da-bc71-0e4c34ca79c4,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/NSGA3_SK2_TYPOVar-4/SK2_TYPO_NSGA3_Iteration-500_Obj-2_Var-4_Pop_size200
269,SK2_TYPO,RNSGA2,100,20000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],3.980633020401001,[-2.32822005  0.42908768],200,200,/home/582/ow6835/MOOP/Result/SK2_TYPO/RNSGA2_SK2_TYPO_4/SK2_TYPO_RNSGA2_Iteration-100_Obj-2_Var-4.6e1cf9c1-cd73-4ba2-8a0a-ac6afe9655ae,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/RNSGA2_SK2_TYPOVar-4/SK2_TYPO_RNSGA2_Iteration-100_Obj-2_Var-4_Pop_size200
270,SK2_TYPO,RNSGA2,500,20000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],4.793045282363892,[-0.19214954  0.35444704],40,40,/home/582/ow6835/MOOP/Result/SK2_TYPO/RNSGA2_SK2_TYPO_4/SK2_TYPO_RNSGA2_Iteration-500_Obj-2_Var-4.f0e7079e-9eb3-4497-93a1-b524eb504ba6,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/RNSGA2_SK2_TYPOVar-4/SK2_TYPO_RNSGA2_Iteration-500_Obj-2_Var-4_Pop_size40
271,SK2_TYPO,NSGA3,1000,40000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],5.776401519775391,[12.9162015  -0.24449503],53,40,/home/582/ow6835/MOOP/Result/SK2_TYPO/NSGA3_SK2_TYPO_4/SK2_TYPO_NSGA3_Iteration-1000_Obj-2_Var-4.78c21c9f-b173-467d-be00-d22a9e561a19,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/NSGA3_SK2_TYPOVar-4/SK2_TYPO_NSGA3_Iteration-1000_Obj-2_Var-4_Pop_size40
272,SK2_TYPO,RNSGA2,200,40000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],9.867929935455322,[3.0105084  0.43262431],200,200,/home/582/ow6835/MOOP/Result/SK2_TYPO/RNSGA2_SK2_TYPO_4/SK2_TYPO_RNSGA2_Iteration-200_Obj-2_Var-4.b029c7b7-738e-4ae4-b458-b7f33c3806f1,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/RNSGA2_SK2_TYPOVar-4/SK2_TYPO_RNSGA2_Iteration-200_Obj-2_Var-4_Pop_size200
273,SK2_TYPO,AGNOMEN,500,50000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],12.404545783996582,[16.53462005  0.43385052],100,100,/home/582/ow6835/MOOP/Result/SK2_TYPO/AGNOMEN_SK2_TYPO_4/SK2_TYPO_AGNOMEN_Iteration-500_Obj-2_Var-4.b4469d55-fe65-4244-ad5e-4b9a1763cfac,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/AGNOMEN_SK2_TYPOVar-4/SK2_TYPO_AGNOMEN_Iteration-500_Obj-2_Var-4_Pop_size100
274,SK2_TYPO,AGNOMEN,500,50000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],12.786600589752195,[16.53462005  0.43385052],100,200,/home/582/ow6835/MOOP/Result/SK2_TYPO/AGNOMEN_SK2_TYPO_4/SK2_TYPO_AGNOMEN_Iteration-500_Obj-2_Var-4.34b648d6-8bd4-4a1d-ad2d-afefaa1f8619,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/AGNOMEN_SK2_TYPOVar-4/SK2_TYPO_AGNOMEN_Iteration-500_Obj-2_Var-4_Pop_size200
275,SK2_TYPO,AGNOMEN,500,50000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],12.92575478553772,[16.53462005  0.43385052],100,40,/home/582/ow6835/MOOP/Result/SK2_TYPO/AGNOMEN_SK2_TYPO_4/SK2_TYPO_AGNOMEN_Iteration-500_Obj-2_Var-4.6921690b-f547-41cd-bc87-ed45f2a0687e,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/AGNOMEN_SK2_TYPOVar-4/SK2_TYPO_AGNOMEN_Iteration-500_Obj-2_Var-4_Pop_size40
276,SK2,RNSGA2,1000,200000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],43.45138931274414,[2.19057825 0.61523804],200,200,/home/582/ow6835/MOOP/Result/SK2/RNSGA2_SK2_4/SK2_RNSGA2_Iteration-1000_Obj-2_Var-4.4577bfdd-91fa-43be-b7fb-e70f04bb6cd3,/home/582/ow6835/MOOP/Result/Images/SK2/RNSGA2_SK2Var-4/SK2_RNSGA2_Iteration-1000_Obj-2_Var-4_Pop_size200
277,SK2_TYPO,NSGA3,1000,100000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],11.86054253578186,[13.86924076  0.45900953],116,100,/home/582/ow6835/MOOP/Result/SK2_TYPO/NSGA3_SK2_TYPO_4/SK2_TYPO_NSGA3_Iteration-1000_Obj-2_Var-4.01a41828-4777-42d6-ad9d-7b5c66ca0c21,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/NSGA3_SK2_TYPOVar-4/SK2_TYPO_NSGA3_Iteration-1000_Obj-2_Var-4_Pop_size100
278,SK2_TYPO,NSGA3,1000,200000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],22.548417329788208,[13.04213244  0.25199073],215,200,/home/582/ow6835/MOOP/Result/SK2_TYPO/NSGA3_SK2_TYPO_4/SK2_TYPO_NSGA3_Iteration-1000_Obj-2_Var-4.87be9332-5942-4da7-ad8f-fc80d6563257,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/NSGA3_SK2_TYPOVar-4/SK2_TYPO_NSGA3_Iteration-1000_Obj-2_Var-4_Pop_size200
279,SK2_TYPO,AGNOMEN,1000,100000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],24.93046832084656,[16.59056998  0.43060482],100,200,/home/582/ow6835/MOOP/Result/SK2_TYPO/AGNOMEN_SK2_TYPO_4/SK2_TYPO_AGNOMEN_Iteration-1000_Obj-2_Var-4.427e1b7b-9809-41ad-b97d-c71f64b062f5,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/AGNOMEN_SK2_TYPOVar-4/SK2_TYPO_AGNOMEN_Iteration-1000_Obj-2_Var-4_Pop_size200
280,SK2_TYPO,AGNOMEN,1000,100000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],24.995554208755493,[16.59056998  0.43060482],100,100,/home/582/ow6835/MOOP/Result/SK2_TYPO/AGNOMEN_SK2_TYPO_4/SK2_TYPO_AGNOMEN_Iteration-1000_Obj-2_Var-4.64d7229e-0a80-439b-ad34-68bc52f80e9a,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/AGNOMEN_SK2_TYPOVar-4/SK2_TYPO_AGNOMEN_Iteration-1000_Obj-2_Var-4_Pop_size100
281,SK2_TYPO,AGNOMEN,1000,100000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],25.12362313270569,[16.59056998  0.43060482],100,40,/home/582/ow6835/MOOP/Result/SK2_TYPO/AGNOMEN_SK2_TYPO_4/SK2_TYPO_AGNOMEN_Iteration-1000_Obj-2_Var-4.534cac74-ed6a-4f85-ad8d-1ecd79c6cb27,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/AGNOMEN_SK2_TYPOVar-4/SK2_TYPO_AGNOMEN_Iteration-1000_Obj-2_Var-4_Pop_size40
282,SK2_TYPO,RNSGA2,1000,40000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],8.473967552185059,[-2.30277725  0.4288688 ],40,40,/home/582/ow6835/MOOP/Result/SK2_TYPO/RNSGA2_SK2_TYPO_4/SK2_TYPO_RNSGA2_Iteration-1000_Obj-2_Var-4.d6b0286c-352a-4d62-b0c6-f96f8789f0de,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/RNSGA2_SK2_TYPOVar-4/SK2_TYPO_RNSGA2_Iteration-1000_Obj-2_Var-4_Pop_size40
283,SK2_TYPO,RNSGA2,500,50000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],9.363590717315674,[1.23329269 0.43182518],100,100,/home/582/ow6835/MOOP/Result/SK2_TYPO/RNSGA2_SK2_TYPO_4/SK2_TYPO_RNSGA2_Iteration-500_Obj-2_Var-4.241f1366-e803-4423-97de-046e260ef699,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/RNSGA2_SK2_TYPOVar-4/SK2_TYPO_RNSGA2_Iteration-500_Obj-2_Var-4_Pop_size100
284,SK2_TYPO,RNSGA2,1000,100000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],18.91590929031372,[0.21651671 0.43197892],100,100,/home/582/ow6835/MOOP/Result/SK2_TYPO/RNSGA2_SK2_TYPO_4/SK2_TYPO_RNSGA2_Iteration-1000_Obj-2_Var-4.55808388-5a26-4878-84cc-aa6184c81bcd,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/RNSGA2_SK2_TYPOVar-4/SK2_TYPO_RNSGA2_Iteration-1000_Obj-2_Var-4_Pop_size100
285,SK2_TYPO,RNSGA2,500,100000,2,4,[-10. -10. -10. -10.],[10. 10. 10. 10.],20.644416332244877,[0.98935402 0.43191119],200,200,/home/582/ow6835/MOOP/Result/SK2_TYPO/RNSGA2_SK2_TYPO_4/SK2_TYPO_RNSGA2_Iteration-500_Obj-2_Var-4.44324acc-fdc4-4cba-bfce-47d79a670af4,/home/582/ow6835/MOOP/Result/Images/SK2_TYPO/RNSGA2_SK2_TYPOVar-4/SK2_TYPO_RNSGA2_Iteration-500_Obj-2_Var-4_Pop_size200
286,KUR1,NSGA2,100,4000,2,2,[-5.05 -5.05],[5. 5.],0.5214097499847412,[-7.22457009  0.01366618],40,40,/home/582/ow6835/MOOP/Result/KUR1/NSGA2_KUR1_2/KUR1_NSGA2_Iteration-100_Obj-2_Var-2.a232fa4b-f6ba-43db-b6d6-b324ca9b499b,/home/582/ow6835/MOOP/Result/Images/KUR1/NSGA2_KUR1Var-2/KUR1_NSGA2_Iteration-100_Obj-2_Var-2_Pop_size40
287,KUR1,NSGA2,100,10000,2,2,[-5.05 -5.05],[5. 5.],1.0253009796142578,[-7.21544111  0.00735959],100,100,/home/582/ow6835/MOOP/Result/KUR1/NSGA2_KUR1_2/KUR1_NSGA2_Iteration-100_Obj-2_Var-2.a766d8d0-cb08-415b-85cc-2356aa8a9d09,/home/582/ow6835/MOOP/Result/Images/KUR1/NSGA2_KUR1Var-2/KUR1_NSGA2_Iteration-100_Obj-2_Var-2_Pop_size100
288,KUR1,NSGA2,200,20000,2,2,[-5.05 -5.05],[5. 5.],2.0665926933288574,[-7.21707180e+00  8.87036988e-04],100,100,/home/582/ow6835/MOOP/Result/KUR1/NSGA2_KUR1_2/KUR1_NSGA2_Iteration-200_Obj-2_Var-2.af35a075-417b-4a54-a2bf-cd7a76b97c5d,/home/582/ow6835/MOOP/Result/Images/KUR1/NSGA2_KUR1Var-2/KUR1_NSGA2_Iteration-200_Obj-2_Var-2_Pop_size100
289,KUR1,NSGA2,500,20000,2,2,[-5.05 -5.05],[5. 5.],2.460292100906372,[-7.21786556e+00  7.26328023e-04],40,40,/home/582/ow6835/MOOP/Result/KUR1/NSGA2_KUR1_2/KUR1_NSGA2_Iteration-500_Obj-2_Var-2.c5d29f45-abf7-45ed-8244-3ec8e5c5bc02,/home/582/ow6835/MOOP/Result/Images/KUR1/NSGA2_KUR1Var-2/KUR1_NSGA2_Iteration-500_Obj-2_Var-2_Pop_size40
290,KUR1,NSGA2,200,40000,2,2,[-5.05 -5.05],[5. 5.],3.932917833328247,[-7.21165704e+00  4.25270399e-03],200,200,/home/582/ow6835/MOOP/Result/KUR1/NSGA2_KUR1_2/KUR1_NSGA2_Iteration-200_Obj-2_Var-2.4c9bf27e-374a-46fd-88ef-9fd7812b90d1,/home/582/ow6835/MOOP/Result/Images/KUR1/NSGA2_KUR1Var-2/KUR1_NSGA2_Iteration-200_Obj-2_Var-2_Pop_size200
291,KUR1,NSGA2,200,8000,2,2,[-5.05 -5.05],[5. 5.],1.0052988529205322,[-7.22457861e+00  4.06414449e-03],40,40,/home/582/ow6835/MOOP/Result/KUR1/NSGA2_KUR1_2/KUR1_NSGA2_Iteration-200_Obj-2_Var-2.a0eee437-5b88-4844-a7d7-5a369f07c780,/home/582/ow6835/MOOP/Result/Images/KUR1/NSGA2_KUR1Var-2/KUR1_NSGA2_Iteration-200_Obj-2_Var-2_Pop_size40
292,KUR1,NSGA2,100,20000,2,2,[-5.05 -5.05],[5. 5.],1.8980906009674072,[-7.21111295e+00  6.75800658e-03],200,200,/home/582/ow6835/MOOP/Result/KUR1/NSGA2_KUR1_2/KUR1_NSGA2_Iteration-100_Obj-2_Var-2.1c07807d-05bb-40bf-927e-571d12f1619f,/home/582/ow6835/MOOP/Result/Images/KUR1/NSGA2_KUR1Var-2/KUR1_NSGA2_Iteration-100_Obj-2_Var-2_Pop_size200
293,KUR1,NSGA2,500,50000,2,2,[-5.05 -5.05],[5. 5.],4.670833349227905,[-7.21742551e+00  7.27599410e-04],100,100,/home/582/ow6835/MOOP/Result/KUR1/NSGA2_KUR1_2/KUR1_NSGA2_Iteration-500_Obj-2_Var-2.2b4ad78b-acfe-4061-941e-e0f4884ff115,/home/582/ow6835/MOOP/Result/Images/KUR1/NSGA2_KUR1Var-2/KUR1_NSGA2_Iteration-500_Obj-2_Var-2_Pop_size100
294,KUR1,AGNOMEN,200,20000,2,2,[-5.05 -5.05],[5. 5.],4.97717809677124,[-7.21767271e+00  2.05847942e-03],100,200,/home/582/ow6835/MOOP/Result/KUR1/AGNOMEN_KUR1_2/KUR1_AGNOMEN_Iteration-200_Obj-2_Var-2.64b794d7-5918-4edf-916a-7f77acd26b6d,/home/582/ow6835/MOOP/Result/Images/KUR1/AGNOMEN_KUR1Var-2/KUR1_AGNOMEN_Iteration-200_Obj-2_Var-2_Pop_size200
295,KUR1,AGNOMEN,200,20000,2,2,[-5.05 -5.05],[5. 5.],5.210066080093384,[-7.21767271e+00  2.05847942e-03],100,100,/home/582/ow6835/MOOP/Result/KUR1/AGNOMEN_KUR1_2/KUR1_AGNOMEN_Iteration-200_Obj-2_Var-2.0bbbd448-3f4f-4858-99a5-85ecde9cb939,/home/582/ow6835/MOOP/Result/Images/KUR1/AGNOMEN_KUR1Var-2/KUR1_AGNOMEN_Iteration-200_Obj-2_Var-2_Pop_size100
296,KUR1,AGNOMEN,100,10000,2,2,[-5.05 -5.05],[5. 5.],2.3997535705566406,[-7.21849511e+00  3.54345244e-03],100,200,/home/582/ow6835/MOOP/Result/KUR1/AGNOMEN_KUR1_2/KUR1_AGNOMEN_Iteration-100_Obj-2_Var-2.f0e92711-a29b-4de8-8d3b-e5df298c990d,/home/582/ow6835/MOOP/Result/Images/KUR1/AGNOMEN_KUR1Var-2/KUR1_AGNOMEN_Iteration-100_Obj-2_Var-2_Pop_size200
297,KUR1,AGNOMEN,100,10000,2,2,[-5.05 -5.05],[5. 5.],2.4127509593963623,[-7.21849511e+00  3.54345244e-03],100,100,/home/582/ow6835/MOOP/Result/KUR1/AGNOMEN_KUR1_2/KUR1_AGNOMEN_Iteration-100_Obj-2_Var-2.c11a8c0c-4cba-4af7-b2d6-e9d1b050a7f8,/home/582/ow6835/MOOP/Result/Images/KUR1/AGNOMEN_KUR1Var-2/KUR1_AGNOMEN_Iteration-100_Obj-2_Var-2_Pop_size100
298,KUR1,NSGA2,500,100000,2,2,[-5.05 -5.05],[5. 5.],9.47080373764038,[-7.21823209e+00  5.60257753e-04],200,200,/home/582/ow6835/MOOP/Result/KUR1/NSGA2_KUR1_2/KUR1_NSGA2_Iteration-500_Obj-2_Var-2.f120c5b9-4207-4eae-8de0-92efd47feafa,/home/582/ow6835/MOOP/Result/Images/KUR1/NSGA2_KUR1Var-2/KUR1_NSGA2_Iteration-500_Obj-2_Var-2_Pop_size200
299,KUR1,AGNOMEN,100,10000,2,2,[-5.05 -5.05],[5. 5.],2.5430843830108643,[-7.21849511e+00  3.54345244e-03],100,40,/home/582/ow6835/MOOP/Result/KUR1/AGNOMEN_KUR1_2/KUR1_AGNOMEN_Iteration-100_Obj-2_Var-2.2b1ec525-24b5-4d47-8235-85c9d01217ca,/home/582/ow6835/MOOP/Result/Images/KUR1/AGNOMEN_KUR1Var-2/KUR1_AGNOMEN_Iteration-100_Obj-2_Var-2_Pop_size40
